id,title,authors,year,journal,doi,source,auto_decision,auto_reason,screening_decision,screening_reason,reviewer_notes,screening_date,abstract
621,Exploring lateral genetic transfer among microbial genomes using TF-IDF,"Cong Y, Chan YB, Ragan MA.",2016,,10.1038/srep29319,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
622,An Information System for European culture collections: the way forward,"Casaregola S, Vasilenko A, Romano P, Robert V, Ozerskaya S, Kopf A, Glöckner FO, Smith D.",2016,,10.1186/s40064-016-2450-8,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
623,Highlighting earthworm contribution in uplifting biochemical response for organic matter decomposition during vermifiltration processing sewage sludge: Insights from proteomics,"Xing M, Wang Y, Xu T, Yang J.",2016,,10.1016/j.biortech.2016.05.101,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
624,Metagenomic analysis between free-living and cultured Epinephelus fuscoguttatus under different environmental conditions in Indonesian waters,"Hennersdorf P, Mrotzek G, Abdul-Aziz MA, Saluz HP.",2016,,10.1016/j.marpolbul.2016.05.009,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
625,Antifungal Activity of Eucalyptus Oil against Rice Blast Fungi and the Possible Mechanism of Gene Expression Pattern,"Zhou LJ, Li FR, Huang LJ, Yang ZR, Yuan S, Bai LH.",2016,,10.3390/molecules21050621,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
626,"MicrO: an ontology of phenotypic and metabolic characters, assays, and culture media found in prokaryotic taxonomic descriptions","Blank CE, Cui H, Moore LR, Walls RL.",2016,,10.1186/s13326-016-0060-6,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
627,"Methane Seep in Shallow-Water Permeable Sediment Harbors High Diversity of Anaerobic Methanotrophic Communities, Elba, Italy","Ruff SE, Kuhfuss H, Wegener G, Lott C, Ramette A, Wiedling J, Knittel K, Weber M.",2016,,10.3389/fmicb.2016.00374,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
628,Centralizing content and distributing labor: a community model for curating the very long tail of microbial genomes,"Putman TE, Burgstaller-Muehlbacher S, Waagmeester A, Wu C, Su AI, Good BM.",2016,,10.1093/database/baw028,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
629,The human milk oligosaccharide 2'-fucosyllactose augments the adaptive response to extensive intestinal,"Mezoff EA, Hawkins JA, Ollberding NJ, Karns R, Morrow AL, Helmrath MA.",2016,,10.1152/ajpgi.00305.2015,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
630,The administration of intranasal live attenuated influenza vaccine induces changes in the nasal microbiota and nasal epithelium gene expression profiles,"Tarabichi Y, Li K, Hu S, Nguyen C, Wang X, Elashoff D, Saira K, Frank B, Bihan M, Ghedin E, Methé BA, Deng JC.",2015,,10.1186/s40168-015-0133-2,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
631,enviPath--The environmental contaminant biotransformation pathway resource,"Wicker J, Lorsbach T, Gütlein M, Schmid E, Latino D, Kramer S, Fenner K.",2016,,10.1093/nar/gkv1229,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
633,"Comparative transcriptomic analysis of immune responses of the migratory locust, Locusta migratoria, to challenge by the fungal insect pathogen, Metarhizium acridum","Zhang W, Chen J, Keyhani NO, Zhang Z, Li S, Xia Y.",2015,,10.1186/s12864-015-2089-9,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
634,Integrated analysis of the local and systemic changes preceding the development of post-partum cytological endometritis,"Foley C, Chapwanya A, Callanan JJ, Whiston R, Miranda-CasoLuengo R, Lu J, Meijer WG, Lynn DJ, O' Farrelly C, Meade KG.",2015,,10.1186/s12864-015-1967-5,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
635,High-throughput sequencing reveals key genes and immune homeostatic pathways activated in myeloid dendritic cells by Porphyromonas gingivalis 381 and its fimbrial mutants,"Arjunan P, El-Awady A, Dannebaum RO, Kunde-Ramamoorthy G, Cutler CW.",2016,,10.1111/omi.12131,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
636,Comprehensive Meta-analysis of Ontology Annotated 16S rRNA Profiles Identifies Beta Diversity Clusters of Environmental Bacterial Communities,"Henschel A, Anwar MZ, Manohar V.",2015,,10.1371/journal.pcbi.1004468,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
637,Representing virus-host interactions and other multi-organism processes in the Gene Ontology,"Foulger RE, Osumi-Sutherland D, McIntosh BK, Hulo C, Masson P, Poux S, Le Mercier P, Lomax J.",2015,,10.1186/s12866-015-0481-x,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
638,Small RNA Transcriptome of the Oral Microbiome during Periodontitis Progression,"Duran-Pinedo AE, Yost S, Frias-Lopez J.",2015,,10.1128/AEM.01782-15,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
639,Splice variants and regulatory networks associated with host resistance to the intestinal worm Cooperia oncophora in cattle,"Li RW, Wu S, Li CJ, Li W, Schroeder SG.",2015,,10.1016/j.vetpar.2015.05.010,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
640,Functional signatures of oral dysbiosis during periodontitis progression revealed by microbial metatranscriptome analysis,"Yost S, Duran-Pinedo AE, Teles R, Krishnan K, Frias-Lopez J.",2015,,10.1186/s13073-015-0153-3,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
641,Construction of an ortholog database using the semantic web technology for integrative analysis of genomic data,"Chiba H, Nishide H, Uchiyama I.",2015,,10.1371/journal.pone.0122802,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
642,Digital gene expression analysis of Microsporum canis exposed to berberine chloride,"Xiao CW, Ji QA, Wei Q, Liu Y, Pan LJ, Bao GL.",2015,,10.1371/journal.pone.0124265,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
643,An Ontology-Based GIS for Genomic Data Management of Rumen Microbes,"Jelokhani-Niaraki S, Tahmoorespur M, Minuchehr Z, Nassiri MR.",2015,,10.5808/GI.2015.13.1.7,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
644,Influence of a non-hospital medical care facility on antimicrobial resistance in wastewater,"Bäumlisberger M, Youssar L, Schilhabel MB, Jonas D.",2015,,10.1371/journal.pone.0122635,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
645,Microbial forensics: predicting phenotypic characteristics and environmental conditions from large-scale gene expression profiles,"Kim M, Zorraquino V, Tagkopoulos I.",2015,,10.1371/journal.pcbi.1004127,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
646,Discovery of core biotic stress responsive genes in Arabidopsis by weighted gene co-expression network analysis,"Amrine KC, Blanco-Ulate B, Cantu D.",2015,,10.1371/journal.pone.0118731,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
647,Microbial Consortium Associated with the Antarctic Marine Ciliate Euplotes focardii: An Investigation from Genomic Sequences,"Pucciarelli S, Devaraj RR, Mancini A, Ballarini P, Castelli M, Schrallhammer M, Petroni G, Miceli C.",2015,,10.1007/s00248-015-0568-9,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
648,The MetaProteomeAnalyzer: a powerful open-source software suite for metaproteomics data analysis and interpretation,"Muth T, Behne A, Heyer R, Kohrs F, Benndorf D, Hoffmann M, Lehtevä M, Reichl U, Martens L, Rapp E.",2015,,10.1021/pr501246w,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
649,Modeling a microbial community and biodiversity assay with OBO Foundry ontologies: the interoperability gains of a modular approach,"Rocca-Serra P, Walls R, Parnell J, Gallery R, Zheng J, Sansone SA, Gonzalez-Beltran A.",2015,,10.1093/database/bau132,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
652,Genetic resources for methane production from biomass described with the Gene Ontology,"Purwantini E, Torto-Alalibo T, Lomax J, Setubal JC, Tyler BM, Mukhopadhyay B.",2014,,10.3389/fmicb.2014.00634,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
655,Characterization of the rumen microbiome of Indian Kankrej cattle (Bos indicus) adapted to different forage diet,"Patel V, Patel AK, Parmar NR, Patel AB, Reddy B, Joshi CG.",2014,,10.1007/s00253-014-6153-1,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
656,Genetic resources for advanced biofuel production described with the Gene Ontology,"Torto-Alalibo T, Purwantini E, Lomax J, Setubal JC, Mukhopadhyay B, Tyler BM.",2014,,10.3389/fmicb.2014.00528,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
657,A phylogenomic census of molecular functions identifies modern thermophilic archaea as the most ancient form of cellular life,"Nasir A, Kim KM, Caetano-Anollés G.",2014,,10.1155/2014/706468,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
658,Proteomics of Fusobacterium nucleatum within a model developing oral microbial community,"Hendrickson EL, Wang T, Beck DA, Dickinson BC, Wright CJ, J Lamont R, Hackett M.",2014,,10.1002/mbo3.204,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
659,Improved annotation of antibiotic resistance determinants reveals microbial resistomes cluster by ecology,"Gibson MK, Forsberg KJ, Dantas G.",2015,,10.1038/ismej.2014.106,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
660,Improving functional annotation for industrial microbes: a case study with Pichia pastoris,"Dikicioglu D, Wood V, Rutherford KM, McDowall MD, Oliver SG.",2014,,10.1016/j.tibtech.2014.05.003,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
661,Expression-based network biology identifies immune-related functional modules involved in plant defense,"Tully JP, Hill AE, Ahmed HM, Whitley R, Skjellum A, Mukhtar MS.",2014,,10.1186/1471-2164-15-421,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
662,Gene expression profile of Bombyx mori hemocyte under the stress of destruxin A,"Gong L, Chen X, Liu C, Jin F, Hu Q.",2014,,10.1371/journal.pone.0096170,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
663,Mining a database of single amplified genomes from Red Sea brine pool extremophiles-improving reliability of gene function prediction using a profile and pattern matching algorithm (PPMA),"Grötzinger SW, Alam I, Ba Alawi W, Bajic VB, Stingl U, Eppinger J.",2014,,10.3389/fmicb.2014.00134,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
664,"De novo transcriptome hybrid assembly and validation in the European earwig (Dermaptera, Forficula auricularia)","Roulin AC, Wu M, Pichon S, Arbore R, Kühn-Bühlmann S, Kölliker M, Walser JC.",2014,,10.1371/journal.pone.0094098,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
665,Selecting age-related functional characteristics in the human gut microbiome,"Lan Y, Kriete A, Rosen GL.",2013,,10.1186/2049-2618-1-2,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
666,INDIGO - INtegrated data warehouse of microbial genomes with examples from the red sea extremophiles,"Alam I, Antunes A, Kamau AA, Ba Alawi W, Kalkatawi M, Stingl U, Bajic VB.",2013,,10.1371/journal.pone.0082210,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
667,Transcriptome profiling analysis on whole bodies of microbial challenged Eriocheir sinensis larvae for immune gene identification and SNP development,"Cui Z, Li X, Liu Y, Song C, Hui M, Shi G, Luo D, Li Y.",2013,,10.1371/journal.pone.0082156,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
668,The impact of automated filtering of BLAST-determined homologs in the phylogenetic detection of horizontal gene transfer from a transcriptome assembly,"Wisecaver JH, Hackett JD.",2014,,10.1016/j.ympev.2013.11.016,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
669,Metaproteomics analysis reveals the adaptation process for the chicken gut microbiota,"Tang Y, Underwood A, Gielbert A, Woodward MJ, Petrovska L.",2014,,10.1128/AEM.02472-13,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
670,Parasitization by Cotesia chilonis influences gene expression in fatbody and hemocytes of Chilo suppressalis,"Wu SF, Sun FD, Qi YX, Yao Y, Fang Q, Huang J, Stanley D, Ye GY.",2013,,10.1371/journal.pone.0074309,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
671,Metagenomic insights into microbial metabolism affecting arsenic dispersion in Mediterranean marine sediments,"Plewniak F, Koechler S, Navet B, Dugat-Bony E, Bouchez O, Peyret P, Séby F, Battaglia-Brunet F, Bertin PN.",2013,,10.1111/mec.12432,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
672,Searching for synergies: matrix algebraic approaches for efficient pair screening,"Gerlee P, Schmidt L, Monsefi N, Kling T, Jörnsten R, Nelander S.",2013,,10.1371/journal.pone.0068598,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
673,Transcriptome analysis and discovery of genes involved in immune pathways from hepatopancreas of microbial challenged mitten crab Eriocheir sinensis,"Li X, Cui Z, Liu Y, Song C, Shi G.",2013,,10.1371/journal.pone.0068233,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
674,"pico-PLAZA, a genome database of microbial photosynthetic eukaryotes","Vandepoele K, Van Bel M, Richard G, Van Landeghem S, Verhelst B, Moreau H, Van de Peer Y, Grimsley N, Piganeau G.",2013,,10.1111/1462-2920.12174,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
675,Taxonomic Profiling and Metagenome Analysis of a Microbial Community from a Habitat Contaminated with Industrial Discharges,"Shah V, Zakrzewski M, Wibberg D, Eikmeyer F, Schlüter A, Madamwar D.",2013,,10.1007/s00248-013-0253-9,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
677,A preliminary metagenomic study of puer tea during pile fermentation,"Lyu C, Chen C, Ge F, Liu D, Zhao S, Chen D.",2013,,10.1002/jsfa.6149,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
679,Automatic assignment of prokaryotic genes to functional categories using literature profiling,"Torrieri R, Oliveira FS, Oliveira G, Coimbra RS.",2012,,10.1371/journal.pone.0047436,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
680,Habitat-associated phylogenetic community patterns of microbial ammonia oxidizers,"Fernàndez-Guerra A, Casamayor EO.",2012,,10.1371/journal.pone.0047330,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
681,Proteomics of Streptococcus gordonii within a model developing oral microbial community,"Hendrickson EL, Wang T, Dickinson BC, Whitmore SE, Wright CJ, Lamont RJ, Hackett M.",2012,,10.1186/1471-2180-12-211,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
682,The colitis-associated transcriptional profile of commensal Bacteroides thetaiotaomicron enhances adaptive immune responses to a bacterial antigen,"Hansen JJ, Huang Y, Peterson DA, Goeser L, Fan TJ, Chang EB, Sartor RB.",2012,,10.1371/journal.pone.0042645,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
